"id","target"
250,0.848
251,0.998
252,0.752
253,1
254,0.254
255,0.442
256,0.868
257,0.152
258,0.978
259,0.408
260,0.998
261,0.638
262,0.726
263,0.972
264,0.486
265,1
266,0.692
267,1
268,0.276
269,0.164
270,0.118
271,1
272,0.768
273,0.88
274,0.428
275,1
276,0.004
277,1
278,0.93
279,1
280,0.244
281,0.056
282,0.676
283,0.404
284,0.654
285,0.138
286,0.992
287,1
288,1
289,1
290,0.92
291,0.948
292,0.948
293,1
294,0.238
295,0.984
296,1
297,0.348
298,1
299,0.16
300,0.368
301,0.356
302,1
303,1
304,0.186
305,1
306,1
307,0.988
308,0.994
309,0.294
310,1
311,1
312,1
313,0.644
314,0.186
315,0.784
316,0.996
317,0.978
318,0.402
319,1
320,0.972
321,0.912
322,0.646
323,1
324,1
325,0.262
326,0.072
327,0
328,0.368
329,0.856
330,0.096
331,0.298
332,0.632
333,0.198
334,1
335,1
336,1
337,0.992
338,1
339,0.666
340,1
341,0.138
342,0.994
343,1
344,1
345,0.942
346,0.58
347,0.974
348,0.73
349,1
350,1
351,0.99
352,0.714
353,0.676
354,0.968
355,0.958
356,0.388
357,1
358,1
359,0.178
360,1
361,0.13
362,0.78
363,1
364,0.78
365,0.042
366,0.992
367,0.444
368,0.03
369,0.884
370,0.656
371,0.194
372,0.312
373,0.264
374,1
375,1
376,0.708
377,0.142
378,1
379,0.81
380,0.986
381,0.998
382,0.092
383,1
384,1
385,1
386,0.84
387,0.474
388,0
389,0.096
390,1
391,0.188
392,0.99
393,0.526
394,0.972
395,0.982
396,0.836
397,0.184
398,1
399,1
400,0.962
401,0.992
402,0.248
403,0.2
404,0.222
405,1
406,0.9
407,0.162
408,0.914
409,0.254
410,1
411,0.17
412,0.446
413,0.728
414,1
415,1
416,0.638
417,1
418,0.312
419,1
420,0.744
421,0.384
422,1
423,1
424,0.312
425,0.108
426,0.41
427,0.992
428,1
429,0
430,0.992
431,0.962
432,0.85
433,1
434,1
435,0.004
436,0.302
437,0.708
438,1
439,1
440,0.924
441,0.152
442,0.968
443,0.352
444,1
445,0.0580000000000001
446,1
447,0.024
448,0.392
449,0.978
450,0.004
451,1
452,0.424
453,0.276
454,0.992
455,0.934
456,0.612
457,0.784
458,0.906
459,1
460,1
461,0.948
462,0.902
463,0.118
464,0.958
465,1
466,1
467,0.958
468,1
469,0.77
470,0.286
471,0.354
472,0.984
473,0.994
474,0.994
475,0.252
476,1
477,1
478,1
479,1
480,0.696
481,0.246
482,1
483,0.73
484,0.992
485,0.052
486,0.206
487,0.88
488,0.994
489,1
490,0.198
491,0.00800000000000001
492,0.124
493,1
494,1
495,0.506
496,0.986
497,0.172
498,0.9
499,1
500,1
501,0.978
502,0.998
503,0.97
504,1
505,1
506,0.108
507,0
508,0.766
509,1
510,0.986
511,1
512,0.284
513,0.17
514,0.808
515,0.458
516,1
517,0.91
518,1
519,0.786
520,0.016
521,1
522,1
523,0.186
524,0.984
525,1
526,0.438
527,0.126
528,0.488
529,1
530,0.292
531,1
532,0.718
533,0.378
534,0.288
535,1
536,0.99
537,0.174
538,0.148
539,1
540,0.97
541,0.728
542,1
543,1
544,0.442
545,1
546,0.994
547,1
548,1
549,0.204
550,1
551,0.968
552,0.032
553,0.998
554,0.022
555,0.548
556,1
557,0.958
558,0.448
559,1
560,0.0679999999999999
561,0.988
562,0.99
563,1
564,0.344
565,1
566,0.0639999999999999
567,0.542
568,0.878
569,0.924
570,0.992
571,1
572,0.398
573,0.97
574,0.142
575,1
576,0.136
577,0.998
578,0.41
579,1
580,0.972
581,0.984
582,1
583,0.14
584,0.988
585,0.0659999999999999
586,1
587,1
588,0.696
589,0.998
590,1
591,0.182
592,0.988
593,1
594,0.314
595,0.214
596,0.364
597,1
598,0.712
599,0.902
600,0.998
601,1
602,1
603,1
604,0.978
605,1
606,0.402
607,0.122
608,1
609,1
610,1
611,0.408
612,0.49
613,0.07
614,0.372
615,0.11
616,1
617,0.992
618,0.268
619,0.58
620,0.04
621,0.26
622,0.998
623,0.31
624,0.282
625,1
626,0.412
627,1
628,0.932
629,0.96
630,0.434
631,0.602
632,0.964
633,0.344
634,0.884
635,1
636,0.998
637,0.988
638,0.524
639,0.998
640,0.11
641,0.938
642,0.266
643,0.764
644,0.992
645,0.842
646,0.416
647,0.15
648,0.126
649,0.018
650,0.93
651,0.128
652,0.088
653,1
654,0.426
655,0.762
656,0.422
657,1
658,0.814
659,0.02
660,0.73
661,0.752
662,0.89
663,0.03
664,1
665,0.01
666,1
667,0.98
668,0.984
669,0.374
670,0.322
671,0.152
672,0.072
673,1
674,0.874
675,1
676,0.02
677,0.994
678,1
679,1
680,0.152
681,0.248
682,0.024
683,1
684,0.404
685,0.988
686,0.996
687,0.39
688,0.386
689,1
690,0.558
691,1
692,1
693,0.978
694,0.408
695,0.184
696,0.346
697,0.182
698,0.648
699,0.664
700,0.332
701,0.992
702,1
703,0.76
704,1
705,0.544
706,0.996
707,0.966
708,0.968
709,0.262
710,1
711,0.352
712,1
713,1
714,1
715,1
716,0.292
717,0
718,0.912
719,0.946
720,1
721,1
722,0.998
723,0.722
724,0.9
725,1
726,1
727,0.994
728,0.474
729,1
730,0.986
731,1
732,0.044
733,1
734,0.204
735,1
736,0.892
737,0.996
738,0.21
739,1
740,1
741,0.966
742,0.998
743,1
744,0.59
745,1
746,1
747,1
748,1
749,1
750,0.528
751,1
752,0.96
753,0.424
754,0.268
755,0.632
756,0.998
757,1
758,0.594
759,1
760,1
761,0.572
762,0.49
763,1
764,0.952
765,1
766,0.51
767,0.126
768,0.168
769,0.912
770,0.78
771,0.988
