"id","target"
250,0.690450957989191
251,0.650834152614045
252,0.67304983430243
253,0.919884041749018
254,0.683257928671107
255,0.537876354896762
256,0.566309567496687
257,0.457706703294804
258,0.812487936691362
259,0.485783765063827
260,0.660376240106007
261,0.50488773309163
262,0.367958863943985
263,0.83771903997472
264,0.578062223768741
265,0.856296271810027
266,0.827210191497556
267,0.77983268637225
268,0.650996556757805
269,0.63696713907651
270,0.56095203593227
271,0.866122641086034
272,0.697642004077128
273,0.603921028305037
274,0.593623769856137
275,0.797386461713607
276,0.12916929954393
277,0.846180932508322
278,0.695646329705057
279,0.704901850414523
280,0.441771423940998
281,0.46519027184105
282,0.53395978251775
283,0.479663144938812
284,0.706942935461489
285,0.416872552858988
286,0.810632809757757
287,0.827243678761215
288,0.926044307967308
289,0.909231868158709
290,0.542197172623093
291,0.453341422407683
292,0.805277916144023
293,0.798435667382347
294,0.669603608687811
295,0.828495731270741
296,0.733118825874888
297,0.670401497570988
298,0.774419753809664
299,0.486490440171573
300,0.716539306638568
301,0.677488954260233
302,0.787501931992164
303,0.850653837852676
304,0.827089756960541
305,0.856365436269843
306,0.926522467371678
307,0.804696640716935
308,0.809408476522107
309,0.484963204489039
310,0.817899331732069
311,0.787563326014014
312,0.86176229639495
313,0.813287456390016
314,0.185657304890113
315,0.516518689945254
316,0.865831314561747
317,0.796475565561659
318,0.249589437698515
319,0.899621526495678
320,0.814590651908127
321,0.678672975081162
322,0.604856696112964
323,0.834805519364743
324,0.863968160929126
325,0.433127897310916
326,0.431802552811034
327,0.435420622455716
328,0.470235905560175
329,0.719568096153361
330,0.211314917193038
331,0.513819035849035
332,0.342107343124534
333,0.142885731225586
334,0.908222343833509
335,0.800272505228757
336,0.648721054876331
337,0.705205483315225
338,0.841183054803507
339,0.370698163621815
340,0.933135271907509
341,0.390024362723061
342,0.694739456240746
343,0.683675574241075
344,0.875421818501086
345,0.700270218847115
346,0.703632725480832
347,0.689065141682002
348,0.854323213750997
349,0.734103370835668
350,0.859257581265756
351,0.689489260731079
352,0.57119564260979
353,0.666108106064599
354,0.82683110510169
355,0.587312298763353
356,0.100414830979419
357,0.363646116934513
358,0.591825575051995
359,0.59030467976388
360,0.889981273999839
361,0.726858468750071
362,0.53601178470807
363,0.872589495640516
364,0.337831094349838
365,0.396600558271034
366,0.743355525143137
367,0.463969402799436
368,0.202427368336436
369,0.798033913812221
370,0.584172387876513
371,0.626592912931825
372,0.46137055903102
373,0.702445082618906
374,0.807651616077517
375,0.937527684343356
376,0.409291784510496
377,0.629147049054366
378,0.782413687404867
379,0.299133106762884
380,0.795892592858779
381,0.957234500181501
382,0.764922201132709
383,0.888822636202774
384,0.614825352570843
385,0.555768026261587
386,0.92054428380171
387,0.803632760370066
388,0.18810647903382
389,0.267860214962804
390,0.907354205914823
391,0.543394253451413
392,0.715361940610242
393,0.568781154408432
394,0.852123832130055
395,0.713067093442006
396,0.369893811606933
397,0.704255034962255
398,0.752234276732464
399,0.789403061993443
400,0.702609799517413
401,0.863684127870207
402,0.196207377369901
403,0.753177445077645
404,0.561646505779783
405,0.762260874982341
406,0.617802197645374
407,0.166917341407539
408,0.720144142221851
409,0.672766640715836
410,0.982285015508483
411,0.826606523258877
412,0.604817209411569
413,0.868392622697257
414,0.940071099706581
415,0.899545030661213
416,0.569751956376609
417,0.794939550319954
418,0.494944971379298
419,0.869789988098297
420,0.712998059165722
421,0.301035045550368
422,0.810832406951443
423,0.886955732118501
424,0.641422087849533
425,0.373348693237453
426,0.470453312121383
427,0.727597879142963
428,0.933488650043123
429,0.461843352176854
430,0.68240386554331
431,0.713172240256214
432,0.657697820927752
433,0.844233504980495
434,0.858060491734629
435,0.234013244594208
436,0.376456377910387
437,0.379706971750592
438,0.926029220382306
439,0.85775831074213
440,0.424215105482567
441,0.320185559537
442,0.654187069019661
443,0.599072252612627
444,0.466361726684733
445,0.379423555176059
446,0.816679240389621
447,0.34210630497162
448,0.596209052170163
449,0.684703658636326
450,0.0980677717018607
451,0.906154610487751
452,0.717849183496864
453,0.590772942846094
454,0.858454058712424
455,0.574307292440714
456,0.495232454322158
457,0.6298823226958
458,0.551815477692051
459,0.858235238997285
460,0.804476532894975
461,0.735893108913308
462,0.64346915189776
463,0.325117143418414
464,0.733493652594319
465,0.933086724995484
466,0.811797905271323
467,0.909184954662832
468,0.883404846027497
469,0.66864628729419
470,0.470520001379447
471,0.302880429269025
472,0.830844304258395
473,0.813726956845182
474,0.913630250074834
475,0.336305029160804
476,0.736597781609825
477,0.956133521246595
478,0.94608447400962
479,0.915942068437288
480,0.546780715694034
481,0.582885809043393
482,0.928596108845611
483,0.53879928252263
484,0.781898136264273
485,0.716072845136
486,0.637912134887535
487,0.685758211109478
488,0.723906896311668
489,0.900508529502921
490,0.474009816177547
491,0.508259298822842
492,0.293367505040695
493,0.836480129840644
494,0.784809974679404
495,0.321727879224978
496,0.524422475179911
497,0.410415583914862
498,0.369823862139585
499,0.776079993397352
500,0.982134307171458
501,0.838010903234511
502,0.77733822361725
503,0.863945049921894
504,0.767273000429395
505,0.931258832017175
506,0.455005327865218
507,0.21762815010429
508,0.761149351288929
509,0.884904354591301
510,0.612460067550782
511,0.879577331895734
512,0.610023085623256
513,0.680748347142836
514,0.393264465970468
515,0.672927078284415
516,0.738553609923999
517,0.393031175598521
518,0.76410106255064
519,0.58324296593295
520,0.496093470669361
521,0.620518693916249
522,0.666258695254131
523,0.647360066522163
524,0.751815032300999
525,0.838797381630633
526,0.704512207860804
527,0.664566309961715
528,0.491676341134243
529,0.65636409387563
530,0.668621064767086
531,0.9616926991452
532,0.668006461026897
533,0.613662516787539
534,0.71982031760704
535,0.749609022066581
536,0.730514984471782
537,0.681208427114587
538,0.265613671803074
539,0.964320403398296
540,0.732271024021209
541,0.637345271473478
542,0.807894160180061
543,0.971413004533267
544,0.656609186370296
545,0.731341678025238
546,0.680825897573464
547,0.676801340968666
548,0.90739646597163
549,0.856646219842882
550,0.95167250649196
551,0.85986924000097
552,0.539601247013341
553,0.747750961932141
554,0.184291309460756
555,0.526134764699527
556,0.966498303037596
557,0.78151599639301
558,0.260733177641628
559,0.761843805778205
560,0.494300325589602
561,0.540508752620125
562,0.58094615841418
563,0.895602710060122
564,0.590651771775374
565,0.921027859416283
566,0.359845595039828
567,0.601285488095529
568,0.682713961791288
569,0.529270730550019
570,0.786287270132469
571,0.778244451948768
572,0.374028049730044
573,0.726623008747389
574,0.476867240181993
575,0.69492132432908
576,0.232363122136945
577,0.693248331334255
578,0.631722223035689
579,0.935962558946453
580,0.780872059400567
581,0.776150458386387
582,0.788073846588272
583,0.678767978949234
584,0.901614969441495
585,0.318800337923786
586,0.897008288998875
587,0.627547072982257
588,0.707324221753625
589,0.649773575676397
590,0.943762924776997
591,0.858508006719883
592,0.94834355100007
593,0.69671890582529
594,0.445762259947625
595,0.394535634032908
596,0.408645019620025
597,0.822446441546561
598,0.824477336465136
599,0.634865848133524
600,0.589120063340765
601,0.851496283841195
602,0.769857072245819
603,0.857477808792271
604,0.726187021320134
605,0.752156586806895
606,0.659799510518521
607,0.556599464920204
608,0.815443802533157
609,0.807665867759526
610,0.896836684025059
611,0.743549526093368
612,0.310607045718416
613,0.579470491287579
614,0.264465217303245
615,0.484154154678166
616,0.820352398072245
617,0.720673253246863
618,0.63618184978251
619,0.863042627046899
620,0.310788542758303
621,0.551567482442413
622,0.793175365552022
623,0.733098343910604
624,0.223211562799722
625,0.906436106459123
626,0.204849585011528
627,0.824883523459664
628,0.806299533288911
629,0.77420305061402
630,0.472369925096264
631,0.755835206426208
632,0.758810036307999
633,0.670156732218318
634,0.580749625279313
635,0.961365107583638
636,0.562505639747591
637,0.823654019059144
638,0.660138091459009
639,0.659848760480663
640,0.351771670585078
641,0.634679888138718
642,0.821611937290994
643,0.713253411002192
644,0.891699005338921
645,0.519814559743101
646,0.308499493696478
647,0.802580179404394
648,0.464392051280183
649,0.183803106057462
650,0.674334380697166
651,0.781577987723822
652,0.254490210170941
653,0.880149448189019
654,0.504770883541182
655,0.597560776689951
656,0.630238152933214
657,0.877214327519143
658,0.490563127994059
659,0.30724266954726
660,0.473328789858116
661,0.567442861479341
662,0.648857520624707
663,0.130870997774
664,0.89452499020035
665,0.528985158653983
666,0.81623580335542
667,0.703311484374459
668,0.783960187848353
669,0.699902950686709
670,0.463134226861202
671,0.40021129726249
672,0.533789045815514
673,0.859195638315888
674,0.803235942767164
675,0.788494856524269
676,0.552892151529734
677,0.587301620044484
678,0.947273548381762
679,0.742424751119614
680,0.545095379187596
681,0.570588018370208
682,0.510108897783037
683,0.693578572494602
684,0.499999695049384
685,0.757832579244309
686,0.720893876142316
687,0.816216728266276
688,0.19293328215536
689,0.767378177306786
690,0.582988124565183
691,0.886115653896204
692,0.874487445181087
693,0.872550929535923
694,0.433604667341015
695,0.605384083221167
696,0.629681268636571
697,0.249810628972857
698,0.768509857030289
699,0.67669367078304
700,0.273391513162741
701,0.727208331350194
702,0.877596547358856
703,0.417553971052825
704,0.956015479158212
705,0.580680959940114
706,0.337974710818205
707,0.576733083819253
708,0.743128982072774
709,0.862548059789216
710,0.699521193988412
711,0.667127612824033
712,0.889897908824867
713,0.689848835275082
714,0.620487612390688
715,0.838928051812906
716,0.389274265978015
717,0.254702030426341
718,0.622604163559178
719,0.464927272648589
720,0.839886357494238
721,0.694165341713689
722,0.726496771471853
723,0.538986715845295
724,0.708805716827263
725,0.817282969510676
726,0.847234669125675
727,0.680798864677715
728,0.737623862888625
729,0.662769072559687
730,0.837176653243111
731,0.853543960655877
732,0.437620366243077
733,0.624066263597108
734,0.529133077309197
735,0.768961071061208
736,0.578480956311383
737,0.830465564524627
738,0.471871319807109
739,0.53236202580822
740,0.904115604112823
741,0.489902374828985
742,0.841781590987465
743,0.905572994875331
744,0.5174760002739
745,0.532938141445593
746,0.897064768290364
747,0.909811984128526
748,0.557603337440877
749,0.811587574808226
750,0.581823636065143
751,0.942535249793095
752,0.814226155561935
753,0.689015526067948
754,0.275166694526436
755,0.624778506806828
756,0.705156013685757
757,0.862845857540031
758,0.2947646235422
759,0.76971824691707
760,0.714805014879668
761,0.692647061125369
762,0.308825205620057
763,0.738020346209816
764,0.740883059578535
765,0.916324581981236
766,0.253775897482864
767,0.539511303815335
768,0.718995652576018
769,0.709293121965326
770,0.536093105646149
771,0.647762831254076
772,0.726210674398098
773,0.579224830995616
774,0.336020781874659
775,0.82067790476206
776,0.543168951338365
777,0.497816656273616
778,0.582097823812562
779,0.959566839934027
780,0.728512735749788
781,0.497594204938906
782,0.860981006310826
783,0.781036624052665
784,0.487292520160069
785,0.876243122106971
786,0.202551812132097
787,0.82778097913524
788,0.82337004783994
789,0.486763099683084
790,0.829359142875347
791,0.524153602468159
792,0.526619470735965
793,0.617268804847219
794,0.549238173248997
795,0.861411267136081
796,0.894335388900093
797,0.874591120612327
798,0.721148889826596
799,0.786943501342171
800,0.199017382560236
801,0.470397921772631
802,0.948568987831535
803,0.891075414469992
804,0.876076647682857
805,0.401953298494752
806,0.225599618980821
807,0.932586954361186
808,0.789642734134033
809,0.923359000474871
810,0.93224224699232
811,0.349456581854641
812,0.876387148915508
813,0.464965476498503
814,0.879643862928466
815,0.896768183466508
816,0.424978575566683
817,0.858458596040988
818,0.449879606799959
819,0.669953857481843
820,0.94186102948638
821,0.413106366293045
822,0.676647254637759
823,0.661421773699791
824,0.645969920978255
825,0.760758999814547
826,0.823825353918428
827,0.706720057082241
828,0.777727776538697
829,0.577638510797144
830,0.797412143844618
831,0.890475011217501
832,0.433081586263715
833,0.881433284059939
834,0.393952845714839
835,0.413469699048785
836,0.348239501808292
837,0.748463896082611
838,0.829224133986395
839,0.824482588595228
840,0.576890469042857
841,0.816579376641706
842,0.82447620090198
843,0.741267554776726
844,0.683738271883582
845,0.750721393256259
846,0.49675258731689
847,0.816760124656574
848,0.713727612087299
849,0.626621968403044
850,0.968963057871903
851,0.330912044738774
852,0.854363053788412
853,0.64750594316835
854,0.713006081387751
855,0.650907789856553
856,0.593547430326576
857,0.675613676833846
858,0.938911915435494
859,0.662015763221445
860,0.535248397986136
861,0.779354599978566
862,0.574798190414682
863,0.536452431878008
864,0.732204220718404
865,0.792730776226528
866,0.616645107576696
867,0.168511555119817
868,0.87409490009627
869,0.861827776110512
870,0.609078565655653
871,0.880071829402859
872,0.713444939217871
873,0.320539373127564
874,0.74401000666557
875,0.926874226366868
876,0.798143900214907
877,0.858093314849846
878,0.881028044299749
879,0.549702722811224
880,0.614987827979883
881,0.704072892321484
882,0.927245363772952
883,0.603195275020088
884,0.165839016614009
885,0.867501570292791
886,0.363829458045865
887,0.895836407083108
888,0.305966257662355
889,0.62624590693792
890,0.885213756583832
891,0.358593989283949
892,0.81922455326341
893,0.837433090378062
894,0.211357198209441
895,0.969771346593606
896,0.809488969916732
897,0.111342020339939
898,0.579073476359528
899,0.728596171191118
900,0.523966296350923
901,0.853047036704573
902,0.857101913917805
903,0.855834322120453
904,0.907984123319759
905,0.573469925746532
906,0.664332829448651
907,0.84430125025869
908,0.624949634030543
909,0.862024785040731
910,0.923527277806083
911,0.810427794262574
912,0.855343346566295
913,0.577248653978863
914,0.961246518073686
915,0.730912978861069
916,0.81568409971639
917,0.85659806156035
918,0.749786570647163
919,0.750218610924144
920,0.738972452195436
921,0.792323893761967
922,0.714729036009846
923,0.612856236152564
924,0.935501670095646
925,0.656127198266545
926,0.848395089442083
927,0.711943919304824
928,0.360488088166368
929,0.979431627143081
930,0.868258310257952
931,0.155740994589346
932,0.408426418202294
933,0.655628265054978
934,0.404554594368186
935,0.620851303538966
936,0.697363879376554
937,0.642594895157732
938,0.533641411429016
939,0.381214291073933
940,0.879943169603924
941,0.833285065115594
942,0.72958674181617
943,0.883103083908787
944,0.25674361518782
945,0.625354128340474
946,0.845170006076429
947,0.61807978623949
948,0.757257593731092
949,0.788936880575052
950,0.85862640424818
951,0.598353674670495
952,0.642592919780481
953,0.444730344167991
954,0.666007542468975
955,0.449217891445793
956,0.802691319530688
957,0.600412739384087
958,0.887101265862095
959,0.424611046088534
960,0.428637402082856
961,0.859717810671132
962,0.620798148918825
963,0.301631173338408
964,0.449181911799076
965,0.896827150026616
966,0.908453402681756
967,0.849012751273418
968,0.427399864623039
969,0.912965740767804
970,0.563507960226293
971,0.832769794937655
972,0.502143509658617
973,0.589588750201407
974,0.703760549728753
975,0.585945531124754
976,0.768725997425435
977,0.59396107651942
978,0.507880273340712
979,0.919875275858156
980,0.691785398362573
981,0.754572216305157
982,0.617994974887011
983,0.332800218374694
984,0.174656168305548
985,0.845067868788247
986,0.772222393248908
987,0.91884518910275
988,0.345188757127636
989,0.703171783912165
990,0.654426478388873
991,0.585734338842956
992,0.879389156219648
993,0.805115724328068
994,0.817066673067994
995,0.880412974338048
996,0.883690773095352
997,0.260095354679923
998,0.771284206040691
999,0.707231786605798
1000,0.531883856733997
1001,0.783602384380883
1002,0.692879201355717
1003,0.392447091025936
1004,0.62239782354429
1005,0.893693088478278
1006,0.872013877762314
1007,0.447853480230354
1008,0.893466647277184
1009,0.643392630913297
1010,0.838933891601513
1011,0.741781685820188
1012,0.637922910752459
1013,0.856161621255844
1014,0.840640634967877
1015,0.855637634137574
1016,0.517370804452336
1017,0.92268960428186
1018,0.852708583215804
1019,0.700964295458457
1020,0.667838083173633
1021,0.884951569954447
1022,0.257483544628456
1023,0.487860744650026
1024,0.865357249267632
1025,0.555049144915841
1026,0.85628904359441
1027,0.310745379439327
1028,0.849390119767904
1029,0.396373347670546
1030,0.878002526237646
1031,0.667651034825675
1032,0.633606305956529
1033,0.391394509347379
1034,0.768922566209182
1035,0.636680342249324
1036,0.171685346024628
1037,0.836335306475713
