"id","target"
250,0.640273313943301
251,0.763058555067425
252,0.467665376606469
253,0.886518400753627
254,0.373218800794454
255,0.276766711599496
256,0.482013061351647
257,0.708524036921963
258,0.948651633715552
259,0.212553568735562
260,0.895285941325673
261,0.431777278106981
262,0.673188315456804
263,0.551379192799435
264,0.208492303551058
265,0.828253319082886
266,0.263825195519391
267,0.861289260199509
268,0.483476033097644
269,0.166818495853955
270,0.390503991334627
271,0.677987381758401
272,0.66897912980028
273,0.381845967498344
274,0.529361663430977
275,0.62124052811263
276,0.319496921608273
277,0.928409763629947
278,0.906890967344135
279,0.572137212220075
280,0.633306070330074
281,0.486120259638084
282,0.613411569881353
283,0.603617097998458
284,0.930397654183348
285,0.509696429899983
286,0.86967909689396
287,0.721759516216724
288,0.895037354694749
289,0.940754145064318
290,0.784981405422011
291,0.488305019003533
292,0.808407693011442
293,0.859793939149266
294,0.577011171625292
295,0.828310704964607
296,0.799673557478427
297,0.80543603869168
298,0.634240823453741
299,0.324258912410373
300,0.642393837935701
301,0.710223509467294
302,0.811611533070519
303,0.821500842874527
304,0.392088381248704
305,0.782708291602587
306,0.930249192779925
307,0.863803472098416
308,0.865164905332922
309,0.292510465098256
310,0.717038625058269
311,0.973528763825447
312,0.683553148428817
313,0.597853185986446
314,0.342831979329314
315,0.407540222081436
316,0.860917571444054
317,0.572657492946925
318,0.325450193287399
319,0.81645731817694
320,0.909261493686931
321,0.662526527155261
322,0.5748292546904
323,0.911602842594035
324,0.506338859984125
325,0.560893056202829
326,0.59984234128466
327,0.149399587313647
328,0.697867669235361
329,0.748550715588528
330,0.306956058648641
331,0.652274756290392
332,0.345690381019735
333,0.0643233593768729
334,0.895663074146428
335,0.917773253813988
336,0.702573744136208
337,0.508368158736997
338,0.523343041300891
339,0.501186820916388
340,0.953595467084237
341,0.676103456900824
342,0.77274632987506
343,0.763404278239903
344,0.963286477433753
345,0.713661424467441
346,0.628003103765445
347,0.664660602204964
348,0.918510040487285
349,0.797818699233773
350,0.89121385643277
351,0.681667729057454
352,0.70434687709835
353,0.588760500894429
354,0.551755838237461
355,0.915998233772746
356,0.299948941083019
357,0.683863488655376
358,0.627915490943744
359,0.831257982736396
360,0.89034180037091
361,0.715610691669282
362,0.26895082347422
363,0.891970020721605
364,0.582558223701063
365,0.24784321054378
366,0.381424984774765
367,0.28340755492408
368,0.139840838444606
369,0.92686398879428
370,0.842992813522249
371,0.584573788043947
372,0.827374512058785
373,0.425617924236191
374,0.797500629242791
375,0.871881442907793
376,0.0635947633807764
377,0.416426099967011
378,0.736432999952867
379,0.319459169256265
380,0.288444029108283
381,0.97874561786025
382,0.805102756132242
383,0.640684277207095
384,0.651044772827361
385,0.63608691455646
386,0.789683589661325
387,0.632700662680438
388,0.244450447759054
389,0.304123028344007
390,0.732751660606316
391,0.706497762772735
392,0.684375015156588
393,0.845769393081015
394,0.643368247058898
395,0.865849753675258
396,0.206235699787378
397,0.348992758514884
398,0.894603325595403
399,0.750714336141133
400,0.726790706940611
401,0.585106366677804
402,0.302416560474812
403,0.860842960253709
404,0.308726803080204
405,0.877932310681871
406,0.303550395768573
407,0.463995626595646
408,0.652197811658796
409,0.957515220861917
410,0.978350474893182
411,0.794006652183613
412,0.511116470478454
413,0.790047874396598
414,0.867166942080438
415,0.92119402978101
416,0.317513967702055
417,0.64281980630594
418,0.707542977151552
419,0.951448351565283
420,0.873181569463684
421,0.483160116558725
422,0.218704737961891
423,0.989068624161887
424,0.389289427381307
425,0.704730626732909
426,0.768102855846931
427,0.507846067688218
428,0.877894499480331
429,0.42567332787847
430,0.837926126466599
431,0.613022740119408
432,0.873460763573919
433,0.703251051075365
434,0.958068691514143
435,0.278226056582162
436,0.635646873880905
437,0.183123132704514
438,0.830966393002978
439,0.626418534172529
440,0.771576087187863
441,0.35457919829101
442,0.93577841733056
443,0.750244567453374
444,0.54475869158769
445,0.228853657346686
446,0.946826180167401
447,0.541361470604377
448,0.116140194770403
449,0.965302453646565
450,0.0470988021889435
451,0.972361701624034
452,0.476340283434612
453,0.55150132505028
454,0.489197837466866
455,0.596022205486401
456,0.632415982125277
457,0.431135414478415
458,0.772932057971179
459,0.832562005124602
460,0.762447846898583
461,0.622310970585284
462,0.676576149812426
463,0.408153520617317
464,0.838631977779795
465,0.746930360443969
466,0.323495881447719
467,0.726907058007564
468,0.912422144377524
469,0.396291031802064
470,0.732108674011476
471,0.385817961773696
472,0.560553511741259
473,0.793150464204628
474,0.759211318294473
475,0.685057250591619
476,0.899777688334393
477,0.963278076792237
478,0.901379015668577
479,0.876266856634252
480,0.757590224825443
481,0.589335266108196
482,0.901414078381747
483,0.326038698931325
484,0.463672220504188
485,0.4661524951549
486,0.799544378206023
487,0.69596357443623
488,0.640535468191076
489,0.946718936673011
490,0.532568899507992
491,0.547157175781285
492,0.570315926675659
493,0.922482614098451
494,0.873967440868112
495,0.386967624406398
496,0.876262172286437
497,0.496422099850154
498,0.546455571044914
499,0.819958793763623
500,0.973390662203929
501,0.866698947212059
502,0.858604856651434
503,0.931622789146925
504,0.764629570337011
505,0.892591793767244
506,0.693582127420501
507,0.329249056705198
508,0.678430379688351
509,0.877098467680934
510,0.84598531837418
511,0.552854410515583
512,0.782257626595823
513,0.554244046743895
514,0.851969504468521
515,0.768429018999194
516,0.585216738046707
517,0.548432789578912
518,0.912046610684296
519,0.85165299038547
520,0.553413054638753
521,0.710327256759296
522,0.877328417429315
523,0.681516210895737
524,0.399212305136951
525,0.862376964583022
526,0.661038957600798
527,0.859811610080013
528,0.843623703048216
529,0.875969699822631
530,0.741311076936555
531,0.933581152353714
532,0.7354593482975
533,0.416574945847226
534,0.823531557108969
535,0.852060270909591
536,0.656465505734888
537,0.113164097904569
538,0.383284918295506
539,0.662571903484081
540,0.82384000730779
541,0.562152781029857
542,0.777681117365101
543,0.818758759179249
544,0.862758329970709
545,0.544825797436197
546,0.879336403581671
547,0.566479839953491
548,0.787208727522035
549,0.539989741021506
550,0.964668846808129
551,0.914436301656838
552,0.936061273431037
553,0.690783401582264
554,0.478824986428596
555,0.506907349702478
556,0.947468704769827
557,0.832616775583411
558,0.490572125484397
559,0.839407438224446
560,0.66452298061412
561,0.469755261812612
562,0.804778036431221
563,0.687816832960979
564,0.718626540295182
565,0.972861136004342
566,0.533681154019311
567,0.537406812500427
568,0.549545449657961
569,0.382370514366948
570,0.958542069729131
571,0.860323730251764
572,0.801139332059374
573,0.97120596109769
574,0.58100519540333
575,0.629727030125077
576,0.248758331885823
577,0.375496093341019
578,0.845913077324215
579,0.654151507974925
580,0.769378347498102
581,0.88552440412895
582,0.872733257805617
583,0.654834792704363
584,0.784548320212679
585,0.173618583731885
586,0.687270600375068
587,0.470219379435711
588,0.455877164357204
589,0.660505251698541
590,0.981334028888983
591,0.906836196560788
592,0.902108262619623
593,0.801762457818344
594,0.518814618592921
595,0.617625078949241
596,0.471278839554201
597,0.90683301842439
598,0.646198901283929
599,0.827923323718026
600,0.688891475672506
601,0.520871168150855
602,0.825428866198437
603,0.902837256611397
604,0.82169721402103
605,0.810691508574613
606,0.603895929614225
607,0.606566889415087
608,0.811593976486495
609,0.858811577813803
610,0.929954513029582
611,0.758327528517114
612,0.337379578496057
613,0.398911863840233
614,0.662701291454143
615,0.516108272994079
616,0.701650835665158
617,0.805345284500178
618,0.369986427795506
619,0.781752277297276
620,0.165194672361489
621,0.443507193199883
622,0.580658576276914
623,0.872271145972943
624,0.32464992804218
625,0.785104919348851
626,0.486918218819213
627,0.818209054811361
628,0.841373560580639
629,0.616247004244511
630,0.568221235554724
631,0.889548666566892
632,0.938086318828985
633,0.376976732862347
634,0.407384202051461
635,0.822118343720547
636,0.577485537040854
637,0.725661754942407
638,0.67017041514072
639,0.519339552021995
640,0.46857228766403
641,0.765594781264189
642,0.620367701763951
643,0.586614783230521
644,0.778257287869235
645,0.706397731579583
646,0.639404270236348
647,0.514678188509643
648,0.536752376356421
649,0.0980414209871737
650,0.745903030619961
651,0.885911099125557
652,0.238698213245548
653,0.825689860698568
654,0.532423178194158
655,0.527435380257163
656,0.713994082064937
657,0.713993470662027
658,0.360348366387963
659,0.37109691816439
660,0.567201689766008
661,0.716472792857417
662,0.489437956003765
663,0.036626762188876
664,0.934775803052596
665,0.543561509006478
666,0.837748388262658
667,0.423116223316717
668,0.898905682171045
669,0.465021162963303
670,0.742364031564739
671,0.554684964410856
672,0.301052796367068
673,0.870416926534269
674,0.646338125839595
675,0.704286655469639
676,0.918989304611631
677,0.731114564258519
678,0.882147494649157
679,0.89901917996175
680,0.719312675630482
681,0.47316392561016
682,0.245172154994325
683,0.52859449893661
684,0.737927919558442
685,0.792548654109971
686,0.754004040734337
687,0.928361425187831
688,0.449138453531863
689,0.389578700226399
690,0.781020108536777
691,0.72054298062471
692,0.939992897462055
693,0.866328967700427
694,0.609517257834899
695,0.878000791318559
696,0.880703168838842
697,0.123095088444251
698,0.493714470569825
699,0.284288582729895
700,0.587663902237678
701,0.841790820347131
702,0.939052116915179
703,0.35890428955377
704,0.951535060022629
705,0.640836707041927
706,0.41320826778373
707,0.797466847187886
708,0.692040089469805
709,0.846923581191705
710,0.779728140014477
711,0.780334292611716
712,0.982326391437509
713,0.875678697463948
714,0.80615358545653
715,0.929831907567598
716,0.74071010098964
717,0.341315110615307
718,0.667691364427978
719,0.377517583892269
720,0.924223667462158
721,0.613251708295411
722,0.886771181588415
723,0.62502596997184
724,0.47230269962041
725,0.873898457363159
726,0.542634909152209
727,0.862183201030674
728,0.766995563924595
729,0.607069453238869
730,0.685671028279626
731,0.939560480570349
732,0.563860338639778
733,0.755110192924385
734,0.681905165700837
735,0.499919958015716
736,0.271396085877373
737,0.513420633069397
738,0.625629331942259
739,0.469405050960879
740,0.894465824401551
741,0.829492151828918
742,0.92933736162149
743,0.946675830431306
744,0.359405659762153
745,0.545901416835369
746,0.787631218686331
747,0.959737984536882
748,0.583709663303827
749,0.519478850659151
750,0.796131444325954
751,0.810446805151192
752,0.855317234945211
753,0.370913945141973
754,0.325812248560514
755,0.767367909415982
756,0.776933590225464
757,0.963117436195371
758,0.215329999466095
759,0.609264434247745
760,0.581965810163756
761,0.734622673280133
762,0.52414917590167
763,0.631718355448637
764,0.806880309772661
765,0.7276337423806
766,0.518861707792296
767,0.159729964392025
768,0.798315073680349
769,0.338514554284071
770,0.491532584367036
771,0.919647704504103
772,0.847740710136904
773,0.401899904157721
774,0.0687545702781395
775,0.942563826596644
776,0.5927833057908
777,0.751242007612653
778,0.80936405292768
779,0.976412439896074
780,0.919628521755311
781,0.598734253122032
782,0.629479090041121
783,0.868358264668071
784,0.258367813503163
785,0.821694491121137
786,0.0404010972450845
787,0.804235878854999
788,0.784819953371347
789,0.629781931694749
790,0.874695727547668
791,0.487959988629399
792,0.410558550019122
793,0.743791606038918
794,0.573012526121834
795,0.944830601823457
796,0.91055812556787
797,0.607834299792548
798,0.729809686329823
799,0.864145179339614
800,0.296931843019634
801,0.56836693276262
802,0.910586730278818
803,0.897970659386282
804,0.964140867518345
805,0.384676943412725
806,0.0648121607164871
807,0.928267959325092
808,0.855822614687097
809,0.901259998558272
810,0.933852418326267
811,0.488676134900381
812,0.869032731684007
813,0.634466336332513
814,0.845400718981398
815,0.90933448049187
816,0.287804412533583
817,0.647770265909883
818,0.596133223509737
819,0.365794593310602
820,0.962379245036054
821,0.699986359745571
822,0.549847036343272
823,0.243733929805784
824,0.320749582732162
825,0.958959006517646
826,0.680431908199275
827,0.242906846262668
828,0.853085775571984
829,0.280926459287748
830,0.516113325881995
831,0.911835121189901
832,0.854079762995951
833,0.872083118103882
834,0.394383182409446
835,0.252144469369173
836,0.210143523181424
837,0.901871354333297
838,0.915695227117189
839,0.96327169844662
840,0.657428318928084
841,0.848270605232531
842,0.503341972348014
843,0.450277102889312
844,0.834940666187292
845,0.476789580237475
846,0.898850011325638
847,0.931507281998564
848,0.657140502529924
849,0.358618488863766
850,0.977063398274338
851,0.41302927718883
852,0.812664641244079
853,0.450137995580201
854,0.790770020465498
855,0.325658115847583
856,0.79470875262965
857,0.485381462446594
858,0.995674815735796
859,0.941222883293563
860,0.260156462759803
861,0.806825431695777
862,0.835167157319536
863,0.65337815479287
864,0.609732045841493
865,0.66940628782134
866,0.852588549091087
867,0.626984847993086
868,0.680321206515733
869,0.822199761613884
870,0.492710331169513
871,0.784979780433475
872,0.742589767027696
873,0.176056444289872
874,0.449973536709971
875,0.920161772344718
876,0.373734031815458
877,0.862930968739153
878,0.75713268606486
879,0.887183091581575
880,0.686421596311892
881,0.893462805820767
882,0.967177120611176
883,0.702266748841055
884,0.229369940067745
885,0.984395791934088
886,0.285610209529541
887,0.876859200549493
888,0.16182867242314
889,0.165177396082233
890,0.854954184201573
891,0.89451994520289
892,0.955924327360147
893,0.928647332838609
894,0.612845564246153
895,0.952347657240905
896,0.936508060469513
897,0.0172883689850389
898,0.82543969396509
899,0.800980570557567
900,0.791239325412782
901,0.77269231314412
902,0.744067147873855
903,0.921679422039238
904,0.689862736945444
905,0.753077081689121
906,0.959910739175625
907,0.656292330913319
908,0.680197711956524
909,0.887691799447484
910,0.485732671081666
911,0.826136138021965
912,0.92485223234328
913,0.884367443099189
914,0.974856979633145
915,0.876863785180121
916,0.758960533599554
917,0.882720062518688
918,0.714336071074132
919,0.75909662831942
920,0.822928514882445
921,0.522456563793561
922,0.547731864612605
923,0.79263122807268
924,0.978053271664415
925,0.748019230820028
926,0.845037742245558
927,0.707930655906715
928,0.886312618244166
929,0.965623099450693
930,0.807133896540113
931,0.399249805304225
932,0.738556824981932
933,0.72552342201065
934,0.412385769008542
935,0.562386276125131
936,0.575606277979932
937,0.408042338538913
938,0.683158189742277
939,0.27531477880406
940,0.928132770454468
941,0.650071940240089
942,0.681399283281988
943,0.854306529060525
944,0.437156082438842
945,0.241629373798134
946,0.809896585058886
947,0.907174526061045
948,0.831415737286187
949,0.649057360457219
950,0.878533684208029
951,0.87580914533905
952,0.355915539087149
953,0.440070049481971
954,0.781610554823171
955,0.665024758366559
956,0.611305449807926
957,0.649573893039911
958,0.799180892126505
959,0.629737549571611
960,0.766861464496885
961,0.837223694843496
962,0.563730103053524
963,0.378061973325391
964,0.37137604403519
965,0.906191841472601
966,0.907295230175544
967,0.886261910025882
968,0.514501682626147
969,0.752970009680868
970,0.797427817642842
971,0.865223518068436
972,0.788014369448102
973,0.601150164000785
974,0.614264818168649
975,0.728516707703831
976,0.722874006713593
977,0.574650747245366
978,0.280440648949852
979,0.701479350478734
980,0.752431272661944
981,0.703721437412924
982,0.508133121861743
983,0.523225068095473
984,0.485888239703454
985,0.918943136421493
986,0.429622395845592
987,0.946149627754855
988,0.574031341805515
989,0.597761510686227
990,0.71730256930556
991,0.563151272678646
992,0.957827266187567
993,0.667701379806235
994,0.633454577711317
995,0.913797007284794
996,0.949570190518307
997,0.558304068347595
998,0.721472030744648
999,0.838598460631275
1000,0.746077691209353
1001,0.871133225221555
1002,0.568177825052949
1003,0.263094132015371
1004,0.854554493584186
1005,0.660431857363079
1006,0.901000403891309
1007,0.521087510881319
1008,0.854206393859123
1009,0.914593711803336
1010,0.970479839259186
1011,0.695437266996049
1012,0.619328290803068
1013,0.727882350340071
1014,0.767803783592772
1015,0.960247966607316
1016,0.362170779518506
1017,0.920463843049195
1018,0.940119274285501
1019,0.417714813987877
1020,0.559931315178327
1021,0.975401234619526
1022,0.402614750475715
1023,0.423631404876818
1024,0.546883262608123
1025,0.259290518858189
1026,0.576214636906942
1027,0.278806238709712
1028,0.694582247037088
1029,0.484993223946854
1030,0.976868308467837
1031,0.781327211014606
1032,0.89339290549883
1033,0.545801497961989
1034,0.747118848998158
1035,0.625405650273869
1036,0.110057514276504
1037,0.60310969185732
1038,0.833167923261393
1039,0.898156625169683
1040,0.0620865506744231
1041,0.917857917791164
1042,0.724915992588769
1043,0.31456918930675
1044,0.817002834648854
1045,0.792688748356666
1046,0.947606023023016
1047,0.76178451335088
1048,0.60231888289918
1049,0.846757121182796
1050,0.87801218507973
1051,0.523266956646213
1052,0.911036426711883
1053,0.914648488212798
1054,0.790594252609859
1055,0.635058493493667
1056,0.668108036357343
1057,0.16147687662968
1058,0.797606167089845
1059,0.885293781859796
1060,0.59571666782973
1061,0.90459287027304
1062,0.315645082888882
1063,0.818907115472081
1064,0.684971037918018
1065,0.27682670800467
1066,0.721936998991862
1067,0.393884644475407
1068,0.742008364485173
1069,0.512058982609397
1070,0.756782084976452
1071,0.820298012072518
1072,0.462736700885392
1073,0.936161075635744
1074,0.648446887388906
1075,0.418957781756825
1076,0.934049460035313
1077,0.82705751014626
1078,0.972633018838995
1079,0.871407333386838
1080,0.460524145855703
1081,0.91294071715523
1082,0.827706601435922
1083,0.9243559864118
1084,0.0895369125708612
1085,0.832677701803439
1086,0.529784609427982
1087,0.871681232608248
1088,0.0401301517623508
1089,0.380963280495783
1090,0.41755142368534
1091,0.793008890634905
1092,0.769684328573251
1093,0.544237165921923
1094,0.184060564767821
1095,0.666849022779361
1096,0.818149283806034
1097,0.704645769457354
1098,0.716286521462623
1099,0.604947879025614
1100,0.826456124480099
1101,0.858568880976566
1102,0.629303493337034
1103,0.194996881086295
1104,0.577788236729299
1105,0.907864579645227
1106,0.588841034753779
1107,0.860737042869282
1108,0.86375588103721
1109,0.819647954085151
1110,0.705623559334228
1111,0.374817634175165
1112,0.877347250448968
1113,0.332940989325849
1114,0.832525259999719
1115,0.940199634976807
1116,0.858237047495634
1117,0.26584433628695
1118,0.564365955000065
1119,0.276903585997296
1120,0.718956994747136
1121,0.503758123976847
1122,0.876341163894313
1123,0.942348602315332
1124,0.428378776994029
1125,0.891697145836196
1126,0.422766464796115
1127,0.76178256143283
1128,0.442637941941589
1129,0.800334202467434
1130,0.297048685007947
1131,0.708395564390791
1132,0.596151671649451
1133,0.810409684235594
1134,0.699337549253197
1135,0.918744933856608
1136,0.581007067620913
1137,0.47899248161535
1138,0.423906117268956
1139,0.575894885674901
1140,0.815265966306676
1141,0.589011187001451
1142,0.5081244313889
1143,0.832260526029712
1144,0.64371108142082
1145,0.917707472638365
1146,0.91445317703491
1147,0.916394473262823
1148,0.564565696917749
1149,0.783657652526768
1150,0.459072769196552
1151,0.831765585321642
1152,0.971403431642747
1153,0.867402505595524
1154,0.326788743978825
1155,0.850236451814558
1156,0.360610072123073
1157,0.741585971119447
1158,0.782481078260734
1159,0.943915809919575
1160,0.592404679751136
1161,0.286997765883397
1162,0.589917440566661
1163,0.77804560422967
1164,0.591327544750055
1165,0.765203595715582
1166,0.991649705285274
1167,0.442874434255852
1168,0.510263392018714
1169,0.672872708602609
1170,0.271724227258778
1171,0.972062848433775
1172,0.921901881083422
1173,0.791140489392934
1174,0.663753262471079
1175,0.752312442071005
1176,0.0832634058314306
1177,0.72600295248045
1178,0.573806678204066
1179,0.794362878905619
1180,0.459266686199648
1181,0.836503610391937
1182,0.621279483657093
1183,0.696452357584232
1184,0.493813107908469
1185,0.809818663537026
1186,0.545078119918103
1187,0.644525417777518
1188,0.56313430925996
1189,0.612944196778616
1190,0.664237066004188
1191,0.455340806939035
1192,0.626951826892596
1193,0.744690824269341
1194,0.829904939171631
1195,0.546268225953013
1196,0.946190704563937
1197,0.609792931164342
1198,0.964276313626768
1199,0.839528659943559
1200,0.591738502061892
1201,0.327850291174487
1202,0.673356427572232
1203,0.386296067869056
1204,0.687331709599256
1205,0.911900942150849
1206,0.738086391554085
1207,0.583156595867408
1208,0.576894739219059
1209,0.161149158494187
1210,0.892987140484809
1211,0.833859434374233
1212,0.529691557979077
1213,0.61362106302165
1214,0.640839558838354
1215,0.992881563205206
1216,0.903048751667955
1217,0.476503679588205
1218,0.756764177929558
1219,0.16486374410032
1220,0.165539932717735
1221,0.535049643155921
1222,0.634621160228109
1223,0.842954032306727
1224,0.965127903019874
1225,0.689614839772587
1226,0.929174669556383
1227,0.860440253234577
1228,0.923924029125038
1229,0.718865909890847
1230,0.637668828086337
1231,0.658327911739262
1232,0.684676314804204
1233,0.852059277499816
1234,0.529563441453076
1235,0.949399416022844
1236,0.692174920197836
1237,0.326175019172017
1238,0.922118553117011
1239,0.619228264252837
1240,0.717467637550789
1241,0.254071963918023
1242,0.906064887340612
1243,0.462568742709513
1244,0.904331805444926
1245,0.816705561985809
1246,0.910336348250791
1247,0.730888426917171
1248,0.760640911647812
1249,0.847011611756763
1250,0.567284624855302
1251,0.899989312379619
1252,0.852813555612719
1253,0.753340768312695
1254,0.721693292200556
1255,0.909555606492481
1256,0.732556939110887
1257,0.820436745826985
1258,0.315217517902988
1259,0.533843440188763
1260,0.813641273061728
1261,0.598511480924161
1262,0.738717084065577
1263,0.377754968749124
1264,0.37803596776944
1265,0.239448855111724
1266,0.0258373206185235
1267,0.645024165126768
1268,0.856790073909118
1269,0.132532821728788
1270,0.543336439998619
1271,0.837570416844582
1272,0.546784326029488
1273,0.821427764390883
1274,0.552048617714927
1275,0.413703716358524
1276,0.646285761084127
1277,0.82868316311179
1278,0.918366519565357
1279,0.831327897517584
1280,0.310461502368938
1281,0.745922465682008
1282,0.132124504635797
1283,0.41372546107156
1284,0.688137946359946
1285,0.601225802779741
1286,0.817696181418669
1287,0.66792517280011
1288,0.636720986727844
1289,0.615175927464321
1290,0.529281801188316
1291,0.704403789431979
1292,0.896435170451401
1293,0.855878114131808
1294,0.928169080904042
1295,0.947942979495406
1296,0.520121692982619
1297,0.867659352867541
1298,0.321504098664253
1299,0.791812304230135
1300,0.728355244596483
1301,0.678610337279283
1302,0.589080139946037
1303,0.874138864437229
1304,0.949460203550207
1305,0.886546371562748
1306,0.258340340901122
1307,0.866791083061331
1308,0.485743151473207
1309,0.754605314285263
1310,0.694013740878695
1311,0.449378007246077
1312,0.647804251778603
1313,0.818705192195671
1314,0.484391789251405
1315,0.480911167561376
1316,0.844050536516978
1317,0.293640028236289
1318,0.958725358273518
1319,0.133880571998811
1320,0.734356516968987
1321,0.984338727272351
1322,0.109117041092438
1323,0.836287444636218
1324,0.720515021564971
1325,0.973957230239944
1326,0.875069990193456
1327,0.894771697544481
1328,0.77671556043449
1329,0.637848189475331
1330,0.154895610808631
1331,0.609592391175609
1332,0.435235745336848
1333,0.425394467473903
1334,0.807041824152681
1335,0.750666179772758
1336,0.715766147385579
1337,0.325365031123651
1338,0.376017091083394
1339,0.925586962027702
1340,0.694338074724407
1341,0.840612996381292
1342,0.758487842066181
1343,0.612161463525478
1344,0.911968301648259
1345,0.881454711089557
1346,0.606694024168926
1347,0.962575027555525
1348,0.702893450681685
1349,0.767015764722569
1350,0.860082869674462
1351,0.527319760712732
1352,0.642564404233026
1353,0.573335818562491
1354,0.643478719295436
1355,0.953436806386468
1356,0.616348494427655
1357,0.88674643806842
1358,0.585452830642414
1359,0.801727143088859
1360,0.59530294537616
1361,0.888641508454072
1362,0.346998361938557
1363,0.919041746545251
1364,0.940546737065904
1365,0.840684693010929
1366,0.651565409492027
1367,0.721781503824904
1368,0.937723454831798
1369,0.390989832949623
1370,0.858843398140487
1371,0.661222261707222
1372,0.700411819664025
1373,0.316034995045123
1374,0.278642079625031
1375,0.871303533437621
1376,0.766256872754567
1377,0.433034072247514
1378,0.860624269917023
1379,0.911471473557838
1380,0.606195238434144
1381,0.482143657978756
1382,0.948999175817717
1383,0.670646578453045
1384,0.638524926356574
1385,0.79285569370481
1386,0.687092593534628
1387,0.854054034605311
1388,0.729360481387731
1389,0.897725997461625
1390,0.530018279030868
1391,0.756757176782733
1392,0.155096140321624
1393,0.907236158520531
1394,0.801879368381201
1395,0.949179654028631
1396,0.561477484353438
1397,0.915230234436936
1398,0.691492957845304
1399,0.418919108098083
1400,0.89750762036507
1401,0.388767146158174
1402,0.813505236117043
1403,0.839333530227949
1404,0.734905535902269
1405,0.222826225225696
1406,0.519104970357552
1407,0.671576924584233
1408,0.414163708372421
1409,0.587999458233072
1410,0.568090112806648
1411,0.950807094065555
1412,0.756068522766072
1413,0.594624695650648
1414,0.732433090942063
1415,0.248874850529431
1416,0.875064055270831
1417,0.400187549668228
1418,0.31725346148563
1419,0.916123088702874
1420,0.775149067021171
1421,0.742941855139206
1422,0.438934926535333
1423,0.43219220946144
1424,0.915838621143894
1425,0.814836579660312
1426,0.729425633791847
1427,0.417325230235651
1428,0.712027061011085
1429,0.779810773580111
1430,0.895408067985755
1431,0.659384986306956
1432,0.922180049821934
1433,0.377918021219684
1434,0.857109636702227
1435,0.808910281963942
1436,0.599425009965705
1437,0.779724284391957
1438,0.45949544532232
1439,0.981273957263561
1440,0.915814784265749
1441,0.537805981131193
1442,0.786400775492847
1443,0.417455913310506
1444,0.889157718057097
1445,0.554494888626137
1446,0.779023702555447
1447,0.627633413881238
1448,0.836604939749272
1449,0.701587179556711
1450,0.446526246401362
1451,0.314314621618202
1452,0.382802577916482
1453,0.860860683956359
1454,0.776952328993624
1455,0.13801965573075
1456,0.745369652195873
1457,0.917403926647981
1458,0.693602897716549
1459,0.855259938922163
1460,0.746905475726602
1461,0.601598243495717
1462,0.897689615275839
1463,0.769694596010326
1464,0.506613195280411
1465,0.246118701644131
1466,0.966007581873041
1467,0.602419722948757
1468,0.515710118430013
1469,0.947774913056387
1470,0.569074758604306
1471,0.146110091737573
1472,0.707861828427367
1473,0.943561776566393
1474,0.346307627594481
1475,0.949201457412003
1476,0.8038248701745
1477,0.949953711487884
1478,0.955901708073321
1479,0.873929844759403
1480,0.630354642419269
1481,0.484848896046266
1482,0.951483475325029
1483,0.447025349448759
1484,0.550716463943235
1485,0.537321936700841
1486,0.552837178229878
1487,0.872177455379199
1488,0.869086146090535
1489,0.836370943520767
1490,0.499274035004733
1491,0.630708713710439
1492,0.742145083711938
1493,0.899197215459135
1494,0.866969340333245
1495,0.943148034004219
1496,0.91475012239836
1497,0.614772563719557
1498,0.797264810154537
1499,0.534155581408411
1500,0.763584534959926
1501,0.646654733135232
1502,0.644872950779162
1503,0.508269879670917
1504,0.925305378134621
1505,0.483710077452998
1506,0.579234216262426
1507,0.698967274438761
1508,0.821506497853599
1509,0.60340707291339
1510,0.312523100278017
1511,0.162990749785609
1512,0.947949213162994
1513,0.230052706165581
1514,0.639849605813785
1515,0.769537814578037
1516,0.86701935003712
1517,0.664188446767322
1518,0.423437505811955
1519,0.844666849852811
1520,0.443233976001883
1521,0.539872415350044
1522,0.771611958898139
1523,0.766164324715533
1524,0.295270259732494
1525,0.924457153788511
1526,0.93326908774924
1527,0.568619106967827
1528,0.713905403181177
1529,0.694297195381434
1530,0.239615008484665
1531,0.544633961199053
